key,name,system,energy_TeV,centrality,observable,x,xlow,xhigh,y,stat_minus,stat_plus,sys_minus,sys_plus,source_row,table_doi
pa_h,h±,p-Pb,5.02,NSD,RpPb,1.5,1.4,1.6,0.869264,0.00028903,0.00028903,0.016442,0.016442,20,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,1.7000000000000002,1.6,1.8,0.906718,0.00036189,0.00036189,0.018124,0.018124,21,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,1.9,1.8,2.0,0.936315,0.00044633,0.00044633,0.019581,0.019581,22,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,2.1,2.0,2.2,0.969027,0.00055434,0.00055434,0.021104,0.021104,23,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,2.3,2.2,2.4,0.993019,0.0006702,0.0006702,0.021867,0.021867,24,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,2.5,2.4,2.6,1.01433,0.0008033,0.0008033,0.022601,0.022601,25,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,2.7,2.6,2.8,1.025548,0.00094717,0.00094717,0.022859,0.022859,26,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,2.9,2.8,3.0,1.040328,0.0011155,0.0011155,0.023559,0.023559,27,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,3.1,3.0,3.2,1.047113,0.0012962,0.0012962,0.023615,0.023615,28,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,3.4000000000000004,3.2,3.6,1.055621,0.00112,0.00112,0.022967,0.022967,29,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,3.8,3.6,4.0,1.059961,0.0014537,0.0014537,0.022871,0.022871,30,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,4.5,4.0,5.0,1.052712,0.0013408,0.0013408,0.022161,0.022161,31,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,5.5,5.0,6.0,1.03436,0.0021914,0.0021914,0.018863,0.018863,32,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,7.0,6.0,8.0,1.005582,0.0026963,0.0026963,0.019093,0.019093,33,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,9.0,8.0,10.0,0.970626,0.0050909,0.0050909,0.019873,0.019873,34,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,11.5,10.0,13.0,0.958125,0.0076192,0.0076192,0.030508,0.030508,35,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,16.5,13.0,20.0,0.930689,0.011316,0.011316,0.041998,0.041998,36,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,25.0,20.0,30.0,0.958177,0.029559,0.029559,0.050786,0.050786,37,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,40.0,30.0,50.0,1.004444,0.071422,0.071422,0.079095,0.079095,38,10.17182/hepdata.86210.v1/t9
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.11,0.1,0.12,0.5318,0.0005,0.0005,0.0569,0.0569,0,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.13,0.12,0.14,0.5247,0.0004,0.0004,0.0383,0.0383,1,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.15000000000000002,0.14,0.16,0.517,0.0004,0.0004,0.0374,0.0374,2,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.16999999999999998,0.16,0.18,0.5084,0.0003,0.0003,0.0368,0.0368,3,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.19,0.18,0.2,0.501,0.0003,0.0003,0.0359,0.0359,4,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.225,0.2,0.25,0.5034,0.0002,0.0002,0.0336,0.0336,5,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.275,0.25,0.3,0.504,0.0002,0.0002,0.032,0.032,6,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.32499999999999996,0.3,0.35,0.5114,0.0002,0.0002,0.028,0.028,7,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.375,0.35,0.4,0.522,0.0003,0.0003,0.0287,0.0287,8,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.42500000000000004,0.4,0.45,0.5347,0.0003,0.0003,0.0293,0.0293,9,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.475,0.45,0.5,0.5502,0.0003,0.0003,0.0302,0.0302,10,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.525,0.5,0.55,0.5635,0.0004,0.0004,0.0316,0.0316,11,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.575,0.55,0.6,0.5816,0.0004,0.0004,0.0328,0.0328,12,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.625,0.6,0.65,0.5847,0.0006,0.0006,0.0412,0.0412,13,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.675,0.65,0.7,0.6053,0.0006,0.0006,0.0428,0.0428,14,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.725,0.7,0.75,0.6285,0.0009,0.0009,0.0499,0.0499,15,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.775,0.75,0.8,0.6443,0.0009,0.0009,0.0513,0.0513,16,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.825,0.8,0.85,0.6622,0.001,0.001,0.0525,0.0525,17,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.875,0.85,0.9,0.677,0.0011,0.0011,0.0538,0.0538,18,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.925,0.9,0.95,0.694,0.0013,0.0013,0.0548,0.0548,19,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,0.975,0.95,1.0,0.7099,0.0014,0.0014,0.0558,0.0558,20,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.05,1.0,1.1,0.7321,0.001,0.001,0.0575,0.0575,21,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.15,1.1,1.2,0.7632,0.0012,0.0012,0.0591,0.0591,22,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.25,1.2,1.3,0.7848,0.0014,0.0014,0.0606,0.0606,23,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.35,1.3,1.4,0.8082,0.0016,0.0016,0.0625,0.0625,24,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.45,1.4,1.5,0.8215,0.0017,0.0017,0.0641,0.0641,25,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.55,1.5,1.6,0.8447,0.002,0.002,0.0624,0.0624,26,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.65,1.6,1.7,0.8578,0.0022,0.0022,0.0644,0.0644,27,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.75,1.7,1.8,0.8734,0.0025,0.0025,0.0672,0.0672,28,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.85,1.8,1.9,0.8867,0.0027,0.0027,0.0706,0.0706,29,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,1.95,1.9,2.0,0.8973,0.003,0.003,0.0738,0.0738,30,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,2.1,2.0,2.2,0.9212,0.0018,0.0018,0.0708,0.0708,33,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,2.3,2.2,2.4,0.9346,0.002,0.002,0.0747,0.0747,36,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,2.5,2.4,2.6,0.9507,0.0023,0.0023,0.0823,0.0823,39,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,2.7,2.6,2.8,0.9735,0.0027,0.0027,0.0908,0.0908,42,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,2.9,2.8,3.0,0.9702,0.003,0.003,0.0935,0.0935,45,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,3.1,3.0,3.2,0.9986,0.0029,0.0029,0.1021,0.1021,46,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,3.3,3.2,3.4,0.9978,0.0033,0.0033,0.1024,0.1024,47,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,3.5,3.4,3.6,1.0057,0.0036,0.0036,0.1032,0.1032,48,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,3.7,3.6,3.8,1.0136,0.004,0.004,0.1044,0.1044,49,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,3.9,3.8,4.0,0.9985,0.0042,0.0042,0.1032,0.1032,50,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,4.25,4.0,4.5,1.0084,0.0029,0.0029,0.1059,0.1059,51,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,4.75,4.5,5.0,1.0006,0.0038,0.0038,0.1051,0.1051,52,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,5.25,5.0,5.5,0.9973,0.0048,0.0048,0.105,0.105,53,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,5.75,5.5,6.0,0.9866,0.006,0.006,0.1043,0.1043,54,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,6.25,6.0,6.5,0.9711,0.0072,0.0072,0.1034,0.1034,55,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,6.75,6.5,7.0,0.963,0.0086,0.0086,0.103,0.103,56,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,7.5,7.0,8.0,0.9494,0.0079,0.0079,0.102,0.102,58,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,8.5,8.0,9.0,0.9522,0.011,0.011,0.1021,0.1021,59,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,9.5,9.0,10.0,0.9463,0.0146,0.0146,0.1018,0.1018,60,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,10.5,10.0,11.0,0.9499,0.019,0.019,0.1032,0.1032,62,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,11.5,11.0,12.0,0.9474,0.024,0.024,0.1047,0.1047,63,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,12.5,12.0,13.0,0.9905,0.0311,0.0311,0.1108,0.1108,65,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,13.5,13.0,14.0,1.0013,0.0382,0.0382,0.1143,0.1143,66,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,14.5,14.0,15.0,0.9797,0.0453,0.0453,0.1155,0.1155,67,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,15.5,15.0,16.0,0.9758,0.0521,0.0521,0.117,0.117,69,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,17.0,16.0,18.0,0.9648,0.0476,0.0476,0.1198,0.1198,70,10.17182/hepdata.73749.v1/t10
pa_pi,π±,p-Pb,5.02,NSD,RpPb,19.0,18.0,20.0,1.0313,0.0697,0.0697,0.1366,0.1366,71,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.225,0.2,0.25,0.4728,0.0015,0.0015,0.0604,0.0604,5,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.275,0.25,0.3,0.4775,0.0011,0.0011,0.0465,0.0465,6,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.32499999999999996,0.3,0.35,0.4759,0.001,0.001,0.0355,0.0355,7,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.375,0.35,0.4,0.5042,0.001,0.001,0.0307,0.0307,8,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.42500000000000004,0.4,0.45,0.5167,0.0009,0.0009,0.0334,0.0334,9,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.475,0.45,0.5,0.5215,0.0009,0.0009,0.035,0.035,10,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.525,0.5,0.55,0.5473,0.0013,0.0013,0.0382,0.0382,11,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.575,0.55,0.6,0.5608,0.0015,0.0015,0.0519,0.0519,12,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.625,0.6,0.65,0.5765,0.0019,0.0019,0.0585,0.0585,13,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.675,0.65,0.7,0.5984,0.002,0.002,0.0603,0.0603,14,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.725,0.7,0.75,0.6128,0.002,0.002,0.0613,0.0613,15,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.775,0.75,0.8,0.6308,0.0021,0.0021,0.0624,0.0624,16,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.825,0.8,0.85,0.6553,0.0022,0.0022,0.0641,0.0641,17,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.875,0.85,0.9,0.6763,0.0024,0.0024,0.0662,0.0662,18,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.925,0.9,0.95,0.6831,0.0025,0.0025,0.0664,0.0664,19,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,0.975,0.95,1.0,0.7094,0.0026,0.0026,0.0686,0.0686,20,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.05,1.0,1.1,0.7286,0.002,0.002,0.0701,0.0701,21,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.15,1.1,1.2,0.7651,0.0022,0.0022,0.0738,0.0738,22,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.25,1.2,1.3,0.7864,0.0024,0.0024,0.0781,0.0781,23,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.35,1.3,1.4,0.8134,0.0027,0.0027,0.0818,0.0818,24,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.45,1.4,1.5,0.8389,0.003,0.003,0.0891,0.0891,25,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.55,1.5,1.6,0.8583,0.0038,0.0038,0.076,0.076,26,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.65,1.6,1.7,0.8811,0.0043,0.0043,0.0797,0.0797,27,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.75,1.7,1.8,0.908,0.0048,0.0048,0.087,0.087,28,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.85,1.8,1.9,0.92,0.0053,0.0053,0.0903,0.0903,29,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,1.95,1.9,2.0,0.9379,0.0058,0.0058,0.0953,0.0953,30,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.05,2.0,2.1,0.952,0.0064,0.0064,0.098,0.098,31,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.1500000000000004,2.1,2.2,0.9836,0.0071,0.0071,0.0986,0.0986,32,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.25,2.2,2.3,0.9625,0.0075,0.0075,0.1078,0.1078,34,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.3499999999999996,2.3,2.4,1.0071,0.0084,0.0084,0.1109,0.1109,35,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.45,2.4,2.5,0.9763,0.0088,0.0088,0.1109,0.1109,37,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.55,2.5,2.6,0.9896,0.0097,0.0097,0.1181,0.1181,38,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.6500000000000004,2.6,2.7,0.9716,0.0102,0.0102,0.1215,0.1215,40,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.75,2.7,2.8,0.993,0.011,0.011,0.1306,0.1306,41,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.8499999999999996,2.8,2.9,0.9299,0.0114,0.0114,0.1211,0.1211,43,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,2.95,2.9,3.0,0.929,0.0122,0.0122,0.1254,0.1254,44,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,3.1,3.0,3.2,0.9615,0.0091,0.0091,0.124,0.124,46,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,3.3,3.2,3.4,0.9447,0.0096,0.0096,0.1163,0.1163,47,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,3.5,3.4,3.6,0.9654,0.0101,0.0101,0.1191,0.1191,48,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,3.7,3.6,3.8,0.9508,0.0107,0.0107,0.1328,0.1328,49,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,3.9,3.8,4.0,0.9813,0.0111,0.0111,0.135,0.135,50,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,4.25,4.0,4.5,1.0026,0.006,0.006,0.1466,0.1466,51,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,4.75,4.5,5.0,1.0066,0.0071,0.0071,0.1405,0.1405,52,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,5.25,5.0,5.5,1.0058,0.0082,0.0082,0.1353,0.1353,53,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,5.75,5.5,6.0,0.9654,0.0098,0.0098,0.1299,0.1299,54,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,6.25,6.0,6.5,1.0838,0.0125,0.0125,0.1578,0.1578,55,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,6.75,6.5,7.0,1.0309,0.0132,0.0132,0.1499,0.1499,56,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,7.5,7.0,8.0,1.0165,0.0126,0.0126,0.1479,0.1479,58,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,8.5,8.0,9.0,1.03,0.0176,0.0176,0.1397,0.1397,59,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,9.5,9.0,10.0,0.9784,0.0213,0.0213,0.1318,0.1318,60,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,10.5,10.0,11.0,0.9495,0.0257,0.0257,0.1288,0.1288,62,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,11.5,11.0,12.0,0.9467,0.032,0.032,0.1293,0.1293,63,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,12.5,12.0,13.0,0.9157,0.0386,0.0386,0.1248,0.1248,65,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,13.5,13.0,14.0,0.8861,0.0459,0.0459,0.1224,0.1224,66,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,14.5,14.0,15.0,0.8487,0.0535,0.0535,0.1213,0.1213,67,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,15.5,15.0,16.0,0.8984,0.0635,0.0635,0.1313,0.1313,69,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,17.0,16.0,18.0,0.9438,0.0657,0.0657,0.1454,0.1454,70,10.17182/hepdata.73749.v1/t10
pa_k,K±,p-Pb,5.02,NSD,RpPb,19.0,18.0,20.0,0.8019,0.0785,0.0785,0.1267,0.1267,71,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.32499999999999996,0.3,0.35,0.3701,0.0029,0.0029,0.0506,0.0506,7,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.375,0.35,0.4,0.38,0.002,0.002,0.0445,0.0445,8,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.42500000000000004,0.4,0.45,0.4023,0.0017,0.0017,0.0446,0.0446,9,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.475,0.45,0.5,0.4132,0.0015,0.0015,0.0366,0.0366,10,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.525,0.5,0.55,0.411,0.0012,0.0012,0.0325,0.0325,11,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.575,0.55,0.6,0.4395,0.0012,0.0012,0.0306,0.0306,12,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.625,0.6,0.65,0.4509,0.0012,0.0012,0.0391,0.0391,13,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.675,0.65,0.7,0.4777,0.0013,0.0013,0.0453,0.0453,14,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.725,0.7,0.75,0.4972,0.0014,0.0014,0.0466,0.0466,15,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.775,0.75,0.8,0.5176,0.0015,0.0015,0.0491,0.0491,16,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.825,0.8,0.85,0.5443,0.0016,0.0016,0.0509,0.0509,17,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.875,0.85,0.9,0.5706,0.0018,0.0018,0.0537,0.0537,18,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.925,0.9,0.95,0.5858,0.0021,0.0021,0.0548,0.0548,19,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,0.975,0.95,1.0,0.6111,0.0022,0.0022,0.0579,0.0579,20,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.05,1.0,1.1,0.6318,0.0018,0.0018,0.0604,0.0604,21,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.15,1.1,1.2,0.6783,0.0021,0.0021,0.0645,0.0645,22,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.25,1.2,1.3,0.728,0.0024,0.0024,0.0694,0.0694,23,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.35,1.3,1.4,0.7803,0.0027,0.0027,0.0745,0.0745,24,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.45,1.4,1.5,0.8155,0.0031,0.0031,0.0785,0.0785,25,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.55,1.5,1.6,0.848,0.0044,0.0044,0.0737,0.0737,26,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.65,1.6,1.7,0.8893,0.0047,0.0047,0.0777,0.0777,27,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.75,1.7,1.8,0.9382,0.0053,0.0053,0.082,0.082,28,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.85,1.8,1.9,0.977,0.0059,0.0059,0.0853,0.0853,29,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,1.95,1.9,2.0,1.0185,0.0065,0.0065,0.0895,0.0895,30,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,2.05,2.0,2.1,1.048,0.0071,0.0071,0.0931,0.0931,31,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,2.1500000000000004,2.1,2.2,1.0962,0.008,0.008,0.0958,0.0958,32,10.17182/hepdata.73749.v1/t10
pa_p,p + p̄,p-Pb,5.02,NSD,RpPb,2.25,2.2,2.3,1.1293,0.0088,0.0088,0.0978,0.0978,34,10.17182/hepdata.73749.v1/t10
